epoch,train_mse,train_mae,val_mse,val_mae,epoch_time
27,2.015896497339355,1.0939778389113433,1.2696969061541412,0.8470005152415644,0.18507599830627441
28,1.9813416457953388,1.0784134929989917,1.160171527511503,0.7919495752252684,0.23372960090637207
29,1.9481011760723703,1.0658736163760083,1.1526519213717408,0.7873201896807899,0.234236478805542
30,1.9746611441723556,1.0874693677001697,1.1602736022574769,0.7963840976083205,0.22707390785217285
31,2.0532357569874025,1.1087351015814972,1.1662903206480062,0.7929838777319785,0.20328235626220703
32,1.9771036815944154,1.0843142159479022,1.1510862011119631,0.7829774821462807,0.1872117519378662
33,1.9626054974384488,1.0709452624075295,1.2502117882476993,0.8423059007141488,0.18337774276733398
34,1.9891997857800794,1.076249031363727,1.154486046539494,0.7935793262317868,0.25337886810302734
35,1.9817171227167332,1.0823917569422195,1.1729400073092409,0.7992174768740414,0.19728589057922363
36,1.9480704418868298,1.0788463989642891,1.1535440082199002,0.7927734375,0.18085789680480957
37,1.9972449542345434,1.0773589959530674,1.1747753307131903,0.7946473291315184,0.19980645179748535
38,1.9423227881783567,1.0797991988285358,1.1686633525450536,0.785984380991181,0.21407222747802734
39,1.9312531624682694,1.0593389035775458,1.1616723932371549,0.795921728216066,0.19906282424926758
40,1.9756551876930533,1.0815168475001642,1.1881289242235429,0.8061394627108895,0.19778108596801758
41,1.9554520375345033,1.0696039490644613,1.1648363359135352,0.7948052716401457,0.1832902431488037
42,1.9073297478548485,1.0606145888849012,1.1843392775833972,0.8098012725268405,0.18598651885986328
43,2.003973679086262,1.0818007075072087,1.1894296096146473,0.8115416357122316,0.1944417953491211
44,1.9469140631417998,1.0698945118676475,1.1511372010400691,0.7920154033263037,0.21271109580993652
45,1.95318577843635,1.0773520645157646,1.198741552434816,0.8177929837279525,0.191925048828125
46,1.8388120649239492,1.0435438466999685,1.2585103228048313,0.8565534533167178,0.1830756664276123
47,1.907429242861133,1.0633637260814068,1.1508122543615797,0.7867320054879218,0.2985537052154541
48,1.9503122163245104,1.069854944913044,1.1792437032687884,0.8025186175949003,0.1911790370941162
49,2.0276483561839718,1.0957230889834817,1.2051683671635354,0.8231186193922546,0.22036480903625488
50,1.8303754066443219,1.0327353492520208,1.1745214544190952,0.8049958960410276,0.2026066780090332
51,1.8851342908215447,1.0505813574565321,1.1592789913247699,0.7704228875095859,0.20309233665466309
52,1.9339002334482411,1.074562546081222,1.1571811793040645,0.7847087087806749,0.21352839469909668
53,1.9182429348758092,1.070258989945822,1.1730451525354677,0.8040859105396856,0.21030855178833008
54,1.8830058983322449,1.0565401993840775,1.1714059654189033,0.7989102041794478,0.2081925868988037
55,1.8401857169519338,1.0453744280601525,1.1886586944018405,0.8116600364263804,0.22742342948913574
56,1.914347186324223,1.0567680062054334,1.2008743379745015,0.8210454461033359,0.19985103607177734
57,1.9488000558879222,1.0592676798502605,1.1463353443730828,0.7722278056700537,0.19370818138122559
58,1.8649269047846428,1.0454638066978736,1.1755607745398773,0.802477727784701,0.21500778198242188
59,1.9153065004559346,1.0593930313639837,1.212367669790069,0.8256397083493098,0.19844293594360352
60,1.862721977675124,1.0417664745503294,1.212299969444977,0.8250446342983129,0.1928400993347168
61,1.9119345327030346,1.0552118022609835,1.207351104174655,0.8261618397718559,0.19115138053894043
62,1.8770330691813921,1.051657370839084,1.2449205269842791,0.8410689465107362,0.26331472396850586
63,1.9062889652673378,1.0654536306419333,1.156807928728911,0.7875170748657976,0.18329882621765137
64,1.8505068276582832,1.046413902980672,1.1547067466689034,0.7856714166746549,0.2148754596710205
65,1.8478172374448565,1.0496704791497231,1.189708648868865,0.8050176889618481,0.2114090919494629
66,1.8574072981231722,1.037646196367362,1.1634920646807898,0.7827780507093558,0.19641947746276855
67,1.8182218453360155,1.041513898269862,1.153433770489839,0.7855287516775307,0.2134995460510254
68,1.8969648423380405,1.0491118325796036,1.1591878504840873,0.794714655027799,0.2717559337615967
69,1.9105493042120547,1.0644526155714482,1.1666665668136502,0.7945264570552147,0.1886429786682129
70,1.8946113064963483,1.0524471054317823,1.3287355013420246,0.8856735884777608,0.19962644577026367
71,1.8472669824064718,1.037325537167137,1.2694442280962424,0.8543710158646473,0.20154881477355957
72,1.8679574110029122,1.0345725852733656,1.1701505883339725,0.7965782118721242,0.20999503135681152
73,1.8422450277206148,1.0409385368274966,1.181526043663727,0.7745985908742331,0.21743035316467285
74,1.8130885865284692,1.0323347458704037,1.1544564650833973,0.7732778350268404,0.19390630722045898
75,1.8950895195127662,1.054928022478908,1.1609568215586656,0.7935745332870016,0.19012212753295898
76,1.9126905086288692,1.0690619050516315,1.1705553674990414,0.797627941669862,0.18460536003112793
77,1.9349312847470386,1.0688243950203014,1.1982862226802147,0.8063618853048313,0.2289574146270752
78,1.8343270399091622,1.0399153074631555,1.188443835673888,0.8105501701495399,0.2097930908203125
79,1.9254280515524367,1.0622234003526305,1.1780588723399157,0.7844788721002685,0.19404244422912598
80,1.8756028665729125,1.0440377436977832,1.1673709799175613,0.7749747621501151,0.20521068572998047
81,1.8065645396396064,1.0313637068595043,1.1703112268740414,0.7913758447565185,0.20449042320251465
82,1.8467475738685841,1.0350375892486732,1.180027873969517,0.8016732619583973,0.2409205436706543
83,1.8512086437076927,1.0426333614955063,1.1547951914781442,0.7850638360333589,0.17585134506225586
84,1.8761104740178924,1.0448080478030424,1.1677896136886503,0.7979737077022623,0.2019791603088379
85,1.9330791389152455,1.0655437232818763,1.161687670748658,0.7934935774539877,0.2018725872039795
86,1.888936448924549,1.057237322272813,1.2401428597105062,0.8339887186062117,0.2089078426361084
87,1.8104996545833745,1.0253555827336356,1.2553955078125,0.8472257836464724,0.2059156894683838
88,1.8724232301601726,1.0408553595798624,1.2143911911666028,0.8218304405914494,0.18329548835754395
89,1.8241246621566114,1.0355287465638041,1.1640064075680598,0.7858183503882286,0.17473793029785156
90,1.8427238424242984,1.0345328217675884,1.1641898874856211,0.7911678758866948,0.19612455368041992
91,1.8699288433407886,1.0509803603500223,1.163187188458589,0.7949569982985046,0.2034142017364502
92,1.868389807539658,1.0479026978951023,1.1458031777223927,0.7833444419814034,0.1958024501800537
93,1.8509214142519592,1.0268300695248833,1.1508446816286426,0.783177887150115,0.21319818496704102
94,1.8309946872458474,1.0289250322696915,1.1445649503930215,0.7758008711177147,0.21008062362670898
95,1.7853456531287994,1.0162742927623472,1.1614022658646472,0.7858806586704371,0.1934041976928711
96,1.8495207745444762,1.0405944479251383,1.152791815447661,0.7782911054927147,0.23040533065795898
97,1.8609061897991834,1.0498831274632274,1.177177270058474,0.7992292345667178,0.22386765480041504
98,1.8378160799590069,1.0424428793408769,1.2153279872028375,0.8237318916554831,0.1827409267425537
99,1.7683508438768196,1.0258431339364198,1.1896633405626917,0.8085510628355062,0.1969587802886963
100,1.8629662867725585,1.0418755724853772,1.1836663930694018,0.809537585673888,0.18371272087097168
