train_loss,val_loss,train_mse,val_mse,train_mae,val_mae
2.3008634090423583,5.023812890052795,0.339854496717453,1.5502890050411224,0.3217577517032623,0.8748486340045929
2.2994857311248778,4.983712077140808,0.3089823931455612,1.6421014070510864,0.3166719694932302,0.9112457931041718
2.282775354385376,4.960508704185486,0.3182763268550237,1.6066106855869293,0.3159355878829956,0.866039976477623
2.276992686589559,5.038210034370422,0.32466930349667866,1.4196702539920807,0.3112031280994415,0.8379876613616943
2.261114470163981,5.002424716949463,0.3123632431030273,1.3786057829856873,0.308729628721873,0.8460877984762192
2.281917190551758,5.074150562286377,0.31156992514928183,1.6045351028442383,0.30876407225926716,0.8937389254570007
2.2625896453857424,4.953525066375732,0.3328225036462148,1.408632606267929,0.31300877332687377,0.8473287373781204
2.2525778929392497,5.120033502578735,0.3165785481532415,1.5008129179477692,0.30739574631055194,0.8682969063520432
2.2566774527231854,5.052013993263245,0.3089275936285655,1.4722607731819153,0.30758708020051323,0.864270955324173
2.2547370910644533,5.06300413608551,0.29869478444258374,1.617257446050644,0.3003200262784958,0.887326717376709
2.252350330352783,4.966317057609558,0.28181239664554597,1.5371263325214386,0.2978680690129598,0.8617488890886307
2.2420687516530355,5.013180613517761,0.2773752262194951,1.551328331232071,0.293458154797554,0.8688190430402756
2.2435251235961915,5.072231650352478,0.31203512152036034,1.5886422395706177,0.29623719255129494,0.881061241030693
2.2339943726857503,5.140591621398926,0.3028567989667257,1.4103026688098907,0.3008111039797465,0.8580757677555084
2.236573012669881,5.077677130699158,0.29591524104277295,1.623978704214096,0.2972156584262848,0.8774276077747345
2.2185794194539388,5.268583059310913,0.2843149244785309,1.6295269131660461,0.29136903087298077,0.8755320161581039
2.239026737213135,5.107553839683533,0.3043524384498596,1.5723981857299805,0.29500608841578163,0.8803396373987198
2.2342458724975587,5.12457549571991,0.2860128477215767,1.5891623198986053,0.29366148710250856,0.8754961937665939
2.226738786697388,5.186284422874451,0.28011419574419655,1.6397339403629303,0.2976610898971558,0.8717518299818039
2.220957565307617,5.268741726875305,0.27197886606057486,1.669422060251236,0.28939974506696065,0.8889212012290955
2.197361389795939,5.215914964675903,0.2644917075832685,1.5588496625423431,0.28451905250549314,0.8814239799976349
2.1890770117441813,5.2031409740448,0.26930380910634993,1.4746947288513184,0.276758137345314,0.8673396110534668
2.2245533148447674,5.22239887714386,0.29899016618728635,1.7028791010379791,0.2939083437124888,0.9011944085359573
2.2083584467569985,5.182649374008179,0.2953353226184845,1.6494713127613068,0.2917572657267253,0.8862112462520599
2.195033836364746,5.363024592399597,0.27773725291093193,1.5831910967826843,0.2813960790634155,0.8878951668739319
2.2213265101114907,5.137595891952515,0.2787716786066691,1.547628790140152,0.2938244471947352,0.8689150959253311
